text,label
Pazar günü akşamı ödev olduğunu hatırlayınca korkarım.,korku
"Alışveriş merkezinde kaybolduğumda, Uçakta iken uçağın inişte türbülans yapmasından ve gece iskelede tek başıma kaldığımda korktum.",korku
Şimşek çakması.,korku
Ölüm mü bu yoksa araftamıyım özgür bu her ne ise yaşamaktan daha korkunç,korku
Küçükken kaybolmuştum.,korku
Yılandan korkuyorum.,korku
"Düşük not almak, böcekler ve yükseklik.",korku
Yılan gördüğüm zaman.,korku
Sana bir şey olacak diye o kadar korkuyorum ki gözlerim hep biraz ıslak,korku
Uçaklardan korkarım.,korku
"Allah'ım bu akşam gerçek mi, yoksa kabus mu görüyorum... .. aklımı kaçırmak üzereyim... .",korku
Denizde kıyıya yakın yüzmeye çalışırken bir anda ayağımın yere değmediğini hissedince paniğe kapıldım.,korku
karanlıktan tırsarım,korku
Yükseklik ve doğal afetler.,korku
Elimde telefonum varken yüksek bir yerde isem telefonumu düşürmekten korkarım.,korku
"Herkes gider birgün, kalırsın bir başına gecenin sessiz ve ürkütücü karanlığında",korku
Köpekler tarafından saldırıya uğramak.,korku
Gökçeada depreminde evdeydim ve yalnızdım.,korku
kedi tarafından saldırıya uğradığımda çok korkmuştum,korku
Fırtına öncesi sessizlik gibi bir hava ürktüm.,korku
"Kabus gibisin , rüyalarıma girmeye başladın.",korku
Ailem ya da arkadaşlarıma bir şey olmasından korkarım.,korku
Yanlız bırakma beni ışığı kapatma korkarım,korku
Akşamları yolda yalnız yürümekten ve yüksek yerlerden korkarım.,korku
Geçen gece odada yalnız kaldım ve sabah ışıklarını görene kadar uyuyamadım.,korku
Oha ödüm koptu o nasıl şiddetli gök gürlemesiysi o öyle,korku
Kabus gibi bir günün içindeyim ve bitmiyor.,korku
Bir tek zeki insanlardan korkuyorum vallahi,korku
Sevdiğim insanların başına bir şey gelmesinden.,korku
çok korktuk ya of çok korkuyorum jackson gelip engel olucak diye ellen'a da gelir falan üf,korku
rezil olmaktan korkuyorum,korku
Bir arkadaşımın kaza geçirdiğini duyduğumda çok korkmuştum.,korku
Karanlıkta yolda karşıma köpek çıktığında korkmuştum.,korku
muhabbet kuşumun üstüne bakıyordum. Öldü diye çok korktum.,korku
"lunaparkta ilk kez ""makasa"" bindiğimde ödüm kopmuştu.",korku
Bazen kendimi tedirgin ve ürkek hissederim.,korku
Fizik sınavı.,korku
Zor bir sınava girdiğimde.,korku
Evde yalnız kaldığım zamanlar.,korku
Yılandan korkarım.,korku
Bir köpek arkamdan koşturursa.,korku
korku filmi izledikten sonra gece çok korkmuştum.,korku
Kötü bir şey yaptığım zaman yakalanmaktan korkarım.,korku
Kabus görmek.,korku
kolu kırıldığında çok korktum.,korku
Korku filmlerinden.,korku
Bir an çatıdan atlıyacak sandım ödüm koptu,korku
Aileme bir şey olacak diye çok korkarım.,korku
Rüyamda annemin öldüğünü gördüğümde korktum.,korku
babamla birlikte 25 katlı yüksek bir binaya çıkınca korkmuştum.,korku
Doğa sporlarında dağcılık bölümüne katılmıştım. Aşağı halatla inerken çok korkmuştum.,korku
Gece nöbette daldığım bir anda yatağından düşen hastanın gürültüsünden çok korktum.,korku
Sınıfta ıslak mendil ve sakız çıkarmaya korkuyorum,korku
Dün bir kabus gördüm. Takımım kazanma amacı olmadan sahaya çıkmıştı.,korku
"""Maffatin DW"" bölümü yazacağını gördüğüm an korktum",korku
geçirdiğim trafik kazası sonucunda çok korkmuştum.,korku
Boğulmaktan korkarım.,korku
Ölümle burun buruna gelirsem korkarım.,korku
Araba tünele girdiği zaman çökecek sanıp korkarım.,korku
Cinlerle ilgili muhabbet edildiği zaman.,korku
art arda deprem olunca çok korkmuştum.,korku
Sınav öncesi.,korku
Evde yalnız kalmaktan çok korkarım,korku
Evin penceresini çalıp kaçan çocuklar beni korkutuyor.,korku
"hayır, buraya gelmemeli ürkütücü adam. gelmesinden korkuyorum",korku
Tek başına karanlıkta yürümek.,korku
Lunaparktaki bazı oyuncaklardan korkarım.,korku
ölümü düşündüm.,korku
küçükken beni köpek kovalamıştı.,korku
yükseklik korkum var.,korku
Kan alınması.,korku
Tamam anladık selamsız giriyorsun da sessiz neden geliyorsun kardeşim ödüm koptu,korku
1.8 ortalamanın altında kalmak,korku
Topluluk önünde konuşmak ve sınavlardan önce korkarım.,korku
İlk evlendiğim yılda evde yalnız kalmaktan çok korkuyordum,korku
Çay getirirken ayağım takıldı dökülecek sandım.,korku
Karşıma aniden bir köpek çıkmıştı.,korku
babamın test sonuçlarını almaya her gittiğimde,korku
Bugün iki intihar etmek isteyen hesap rt ettim. Kabus gibi.,korku
Gece rüyamda gördüğüm insanın sabah mesaj atması nedir ? ürktüm bir,korku
Gece bir rüya gördüm ve korktum.,korku
Ablam bayıldığında çok korktum.,korku
dedem rahatsızlandığında hastaneye yatırıldığı zaman kötü bir şey olacağından korkmuştum,korku
Sevdiklerimi kaybetmek.,korku
Az önce 60tl harcadım şimdi atmde sıra bekliyorum korkuyorum,korku
Yanımda birisi ölürse korkarım.,korku
O nasıl bir fondoten sürmektir kadın ödüm koptu,korku
Gök gürlüyor ve şimşek çakıyor çok hemde ve ben feryat kilit fobim var fobim,korku
Bana Allah'tan korkmayı öğrettiler kulundan değil.,korku
ilk cam asansöre bindiğimde çok korktum,korku
üçüncü sınıfta beni köpek ısırdığında çok korktum.,korku
İnsanın insana benzer yaratımlar yapması ürkütücü :/,korku
Sevdiklerimi kaybetmekten korkarım.,korku
Kapıda olduğunu fark etmediğim kişi konuşunca korktum.,korku
Gece eşyalardan gelen sesler ürkütücüydü.,korku
gizem bana küstü zannetmiştim çok korktum allahtan küsmemiş yeniden doğmuş gibiyim,korku
Yılanlardan korkarım.,korku
Köpeklerden.,korku
Yeğenimi kaybetmekten çok korktum,korku
Annemi kaybetme korkusu,korku
Korku filmlerinden korkarım,korku
Karanlık ve ani sesler.,korku
Her hangi bir yerde yalnız kaldığımda korkarım.,korku
8. sınıftayken bu okulu kazanamayacağım diye çok korkmuştum,korku
Trafik kazası anı.,korku
Kaza yaptığımda bana ölü muamelesi yapıldığında çok korkmuştum.,korku
Evde yalnız kaldığım zaman.,korku
Çok geç bir saatte camiye gitmiştim her yer çok tenhaydı.,korku
Sınava girmeden önce.,korku
bindiğimiz teknenin fırtına çıkması ile alabora olma tehlikesi karşında korku dolu anlar yaşadık.,korku
üzülmekle beraber çok sevdiğim birinin ölecek olması beni çok korkutuyor.,korku
Köpek kovalaması.,korku
Piyasa uzmanları endişeli.. Ekonomi iyi gitmiyor,korku
Sınav sonuçları.,korku
O ne sesti ya ödüm koptu Allahtan kimseye bişey olmamış,korku
Bakıcı kızımın düştüğünü söyleyince gerçekten çok korkmuştum.,korku
Akşam eve dönerken köpek kovalamıştı.,korku
tam içim geçmişti uyuyordum ki senin tweet bildirimine irkildim,korku
İnli cinli filmler.,korku
Doktora gitmek.,korku
Evde gece tek başıma kalmak.,korku
Yalnız kalmak,korku
Yolda yürürken laf atarak taciz edenlerden korkuyorum.,korku
Sınav esnasında hiç bir şey bilmediğimi fark ettiğimde.,korku
geceleri sokakta tek başıma yürümekten korkuyorum.,korku
biraz paranoyak biriyim. Çoğu şeyden korkarım ama en çok sevdiklerimi kaybetmekten korkarım.,korku
Cam masanın üstüne düşüp kolumu yarmıştım. O zaman çok korkmuştum.,korku
Örümceklerden.,korku
küçük kardeşim balkondan kendini aşağıya sarkıtınca korkmuştum,korku
"Dün neydi öyle ya, cavs kaybedecek diye ödüm koptu.",korku
Allah'tan korkarım.,korku
Topuklu ayakkabı ile sokakta yürürken şiddetli yağışta düşeceğim diye korktum.,korku
Kopya çeken arkadaşımın yakalanması ve öğretmenin beni de suçlamasından.,korku
Korku filmi izledikten sonra.,korku
Karanlıktan.,korku
Coğrafya sınavını açıklarken hocanın yutkunmasından korktum.,korku
Köpek balıklarından korkarım.,korku
içimde öldürdüm önce rüyamda gördüm sonra karşımdaydı ve korkunçtu,korku
"""Ankara'daki"" patlamada tanıdıklarımız vardı. Onlara bir şey oldu diye korkmuştuk.",korku
Yüzümü yıkarken arkamda biri olduğunu sanmak.,korku
Palyaçolardan ve lunaparktan çok korkarım.,korku
Böbrek enfeksiyonu geçirdiğimde korktum.,korku
Asansöre binmekten korkarım.,korku
Ortalamam 90'ı geçmeyecek diye korkuyorum.,korku
doktora gittiğimde kötü bir sonuç almaktan korkarım.,korku
Kopya çekerken yakalandığımda.,korku
Yalnız kalmaktan çok korkarım.,korku
Evde yalnız kaldığımda karanlıkta uyumaktan korkuyorum.,korku
Hayvanlardan korkarım.,korku
Liseye başladığım ilk gün kimseyi tanımadığım için korkmuştum.,korku
Kuaföre gittiğimde saçlarımı kötü yapmasından çok korkuyorum.,korku
Ani hareketlerden.,korku
Geceleri evde tek başıma kalmak.,korku
gece film izlerken aniden kapı açılması beni korkutur.,korku
Gece yolda kalınca korktum.,korku
Geceleri eve girdiğim zaman içeride biri olabilir korkusuyla dış kapıyı hemen kapatamıyorum.,korku
şimdi korku dolu rüyanın ardından iyi bir korku filmi güzel gider değil mi,korku
Sınavlardan sonra notumu beklerken korkarım.,korku
Köpeklerin kovalamasından korktum.,korku
Sevdiklerimin yanımda olmayacağını hissettiğimde korkarım,korku
Matematik sınavı.,korku
Yaşlı arabamın motorundan gelen dumanlar kesilmeyince korktum.,korku
Okula giderken yolda geçirdiğim trafik kazasında çok korktum.,korku
küçükken resimlerdeki insanların beni izlediklerini sanıp korkardım.,korku
İyi bir insan olmadığım için ölmekten korkuyorum.,korku
Rüyamda ailemden birisini ölmüş gördüm . Çok korktum.,korku
Anneannemi kaybetme düşüncesi.,korku
Karanlıkta yalnız kalmaktan korkarım.,korku
doktora gitmek beni çok korkutur.,korku
Yalnız başıma korku filmi izlemekten korkuyorum.,korku
Gece korktum sanırım..! Dudağım uçuklamış..,korku
Çekirgelerden korkarım.,korku
dişçiye ilk gittiğimde endişeliydim,korku
Gece elektrik kesildiğinde.,korku
Yılanı görmekten çok korkuyorum.,korku
Kod kontrolü olduğu gün benim projemi bitirmemiş olmaktan.,korku
"Nijerya'da bombalı saldırı: 10 ölü, 30 yaralı",korku
karanlıkta ses duymaktan korkarım.,korku
Eskisi gibi olmak istediğim insanlar var lakin korkuyorum,korku
Bunca patlama ve kan revanın ardından böylesi bir yağmurun İstanbul'u yıkaması çok ürkütücü değil mi? Yeryüzü hiç durma ölüyor ve diriliyor.,korku
Evde yalnız iken kapının çalması.,korku
Kuzenim gerçek olmayan böcekler ile beni korkuturdu.,korku
"Sevdiklerimi kaybetmekten, karanlıktan ve turnikelerden geçmekten korkuyorum.",korku
Metro ile yolculuk yapmak zorunda kaldım ve can güvenliğimden endişeliyim,korku
Oğlumla evde yalnızken evimize hırsız girmeye çalıştığında çok korktum.,korku
Ailemle araba yolculuğunda neredeyse kaza yapıyorduk.,korku
Arı soktuktan sonra vücudumdaki reaksiyona.,korku
Elektrikleri kesildiği zaman.,korku
ameliyat olurken korku yaşamıştım.,korku
Asansörde tek başıma kaldığım zaman.,korku
Yeni birine alışma ihtimali bile çok korkutucu.,korku
Bu nasıl bir kabus ya uyanınca başlıyor,korku
Kardeşimin kaybolduğu gün.,korku
İzlediğim bir korku filminden.,korku
ilk kez akşam evde yalnız kaldığımda korktum,korku
Sunumlardan önce hep korkmuşumdur.,korku
Tek  başıma kalmaktan çok endişeleniyorum.,korku
Ani ses ve tepkilerden korkarım.,korku
sevgilimle telefonla konuşurken babama yakalandım,korku
Alışveriş merkezinde kardeşimi kaybetmiştik.,korku
Annemin izin vermediği bir şeyi yaparken yakalanacağım diye korkmuştum.,korku
Sınavlar.,korku
Kısa bir süre için kaybolmak.,korku
Gözlerimi hate my life diye fısıldayarak açtım BİRAZ KORKUNÇTU,korku
annem ameliyata girerken bana sarıldığında onu kaybedebileceğimi düşünmüştüm ve bu beni çok korkutmuştu.,korku
okulun yurduna ilk geldiğimde herkesten çok korkmuştum.,korku
İllegal işlerden korkarım.,korku
Ani bir durum karşısında korkarım.,korku
Korku filmleri.,korku
Odamda tek kaldığım gün o gece çok korkmuştum.,korku
Evde yalnız olduğumda aslında yalnız olmadığımı düşündüğümde korkarım.,korku
Böceklerin üstüme gelmesi beni korkutur.,korku
Üniversite sınavı aklıma geldiği zamanlar.,korku
Gece korkulu videolar izlemiştim sonra da duyduğum her sesi hırsız sanmıştım.,korku
Hindistan Müslümanları endişeli: Evlerimiz işaretleniyor,korku
Oğlumun bana küsmesinden korkuyorum,korku
karanlık,korku
Derimi yüzmüşlercesine acı çektim evet korktum.,korku
Karanlık.,korku
Kilo almak ve doğurmak.,korku
Kaçın burdan başımıza taş yağacak ben irkildim,korku
İskeleden atladığım zaman yosunların üzerine atladığımı düşünüp korkmuştum.,korku
Başka bir ülkeye tatile gittiğimizde bir an kardeşimi kaybetmiştik.,korku
Endişe verici bir sakinlik bu içinden hiç çıkmak istemediğim,korku
Sınav öncesi hiç bir şey bilmediğimi anladığım an.,korku
bir gün tamamen yalnız kalma düşüncesi korkutuyor.,korku
Bu sefer yarım kalmaktan değilde düştüğüm yerde kalmaktan korkuyorum,korku
Bugün kadavrayla bakıştım. korkutucuydu ama kesin yaşarken yakışıklı bir heriftir,korku
eşim yokken çok korkuyorum.,korku
Uykumda ölmekten korkarım.,korku
Yazlıkta gece uyurken arka terasta ağlayan kadın sesi duyduğumda çok korktum.,korku
Kedi ya da köpeğin yanından geçince.,korku
Az önce kendi gölgemden irkildim kim daha korkak tartışmayalım istersen.,korku
"Birisi tarafından izlendiğimi düşündüğümde,sevdiğim insanların öleceğini düşündüğümde ve hayallerimin gerçek olamayacağını düşündüğümde.",korku
Abla o kaşlar ne öyle korktum Allah affetsin,korku
Yanlışlıkla ön kamera açıldı irkildim amk,korku
Duş alırken elektriklerin kesilmesi.,korku
Lunapark'da bindiğim bir oyuncaktan.,korku
beden eğitimi dersi bittiğinde eşofmanım yırtıldığını fark ettim ve biri görecek diye çok korktum.,korku
Gece geç saatte sokakta olmak beni Korkutuyor.,korku
Korku filmi izlediğim zaman.,korku
Sevdiğim birisinin başına kötü bir şey gelmesinden.,korku
"Öyle bir kabus ki on dakika gözümü acmaya korktum, nefret ediyorum hem rüyalardan hem kabuslardan",korku
Yılan gördüğüm zaman.,korku
"Annemin ""alzheimer"" olduğunu sandığım an çok korktum.",korku
Odamdan cin çıkması.,korku
Yalnız kalmaktan korkuyorum.,korku
Bir yerde gece yalnız olduğumda.,korku
Annemin psikolojik rahatsızlığı nedeniyle bayılmasından korkuyorum.,korku
Sınavların zor olmasından korkuyorum.,korku
Sevdiklerimi kaybetmek.,korku
Annemi ve babamı kaybetmekten hep korkarım.,korku
Trafik kazası geçirmekten.,korku
Arkadaşlarımı üzmekten korkarım.,korku
Köpek havlaması.,korku
Sensizlikten ödüm koptu bir daha yapma,korku
korku filmi izlediğimde karanlıktan korkarım,korku
rakip takımın tehlikeli bir atak yapması beni korkutur.,korku
Bir günah işlediğimde Allah'ın cezalandırmasından korkarım.,korku
Kavga çıktığı zaman.,korku
Alışık olmadığım ortamlarda bulunmaktan.,korku
Amca yanımda son nefesini veriyor sandım.. Ödüm koptu..,korku
ailemden birinin canı yanınca onun için korkmuştum,korku
"99 ""Marmara"" depremi.",korku
"Allah düşmanımı Hematoloji koridorlarına düşürmesin , kontrol için gelmek bile ürkütücü .",korku
İŞİD 'in kafa kesmesinden korkuyorum,korku
Bir kaç haftadır boş vakitlerimi evde uyuyarak geçirdiğimi defaatle fark edip irkildim.,korku
Yolda giderken birisinin beni takip etmesi.,korku
Bir gün bir köpek gördüm ve eve doğru koştum köpekte arkamdan koşmaya başladı. Eve vardığımda kapı kapalıydı(apartman kapısı) bende çığlık attım. O gün çok korkmuştum.,korku
8 yaşımda kaybolmuştum.,korku
Korku oyunu oynarken.,korku
Yılan ve böceklerden korkarım.,korku
haksızlığa uğramaktan korkarım,korku
evde yalnız kaldığımda korkarım,korku
Çalışmadığım sınava girmekten korkarım.,korku
Gece yalnız olduğumda bazen korkuyorum.,korku
ilk defa yalnız kaldığımda çok korkmuştum,korku
Lensimle uyuyunca lens gece gözümde parçalanmış. Kör olacağımı düşünerek çok korktum. Babam bir şey olmaz deyince rahatladım.,korku
babamın beni erkek arkadaşlarımla gördüğünde korkmuştum. Gerçekten sadece arkadaş.,korku
Kuzenim kapının arkasında bekleyip aniden çıkınca korktum.,korku
Evdeki kuşum kafesten çıkınca köpeğimin ona zarar vermesinden korktum.,korku
Yalnız hissettiğimde.,korku
"Böcekten, örümcekten ve yanlış anlaşılmaktan korkarım.",korku
küçükken eve giren hırsızı görünce ödüm patlamıştı,korku
Yılan gördüğüm zaman.,korku
Sibel'in aç kaldığı an korktum.,korku
Kurbağadan çok korkarım. Korkunç bir görünümü olduğunu düşünüyorum.,korku
Annem beni sevmediğini söylediğinde ödüm patladı.,korku
Cuma tören çıkışı kurs çıkmasından korkuyorum.,korku
